"Year","StationId","Station.Sampled","Primary","Av_ShtLt","Av_ShtLn","Doy","Date","Lat","Lon","DAvWh"
2017,33,1,"VIIb_Deep",53.0827,-10.9568,319,2017-11-15,53.0855791505792,-10.9568865979381,3.49378741931179
2018,33,1,"VIIb_Deep",53.0827,-10.9568,318,2018-11-14,53.0855791505792,-10.9568865979381,4.42777311384867
2019,33,0,"VIIb_Deep",53.0504285714286,-10.9048571428571,333,2019-11-29,53.0606756756757,-10.9070446735395,1.97517744875062
2020,33,1,"VIIb_Deep",53.0504285714286,-10.9048571428571,330,2020-11-25,53.0606756756757,-10.9070446735395,4.7775107089393
2021,33,1,"VIIb_Deep",53.0827,-10.9568,322,2021-11-18,53.0855791505792,-10.9568865979381,3.69473260224768
2022,33,1,"VIIb_Deep",53.0504285714286,-10.9048571428571,341,2022-12-07,53.0606756756757,-10.9070446735395,1.4771980369644
2012,34,0,"VIIb_Deep",53.2086153846154,-11.2533846153846,331,2012-11-26,53.2100965250965,-11.2559381443299,3.84215156226947
2013,34,1,"VIIb_Deep",53.2086153846154,-11.2533846153846,329,2013-11-25,53.2100965250965,-11.2559381443299,2.1721275217715
2014,34,0,"VIIb_Deep",53.2086153846154,-11.2533846153846,324,2014-11-20,53.2100965250965,-11.2559381443299,2.34821921532837
2015,34,0,"VIIb_Deep",53.2086153846154,-11.2533846153846,319,2015-11-15,53.2100965250965,-11.2559381443299,NA
2016,34,1,"VIIb_Deep",53.2086153846154,-11.2533846153846,339,2016-12-04,53.2100965250965,-11.2559381443299,1.84942118206172
2017,34,1,"VIIb_Deep",53.2086153846154,-11.2533846153846,315,2017-11-11,53.2100965250965,-11.2559381443299,4.12580466934624
2018,34,1,"VIIb_Deep",53.2086153846154,-11.2533846153846,319,2018-11-15,53.2100965250965,-11.2559381443299,4.2090015769276
2019,34,0,"VIIb_Deep",53.2086153846154,-11.2533846153846,331,2019-11-27,53.2100965250965,-11.2559381443299,3.55413726985735
2020,34,1,"VIIb_Deep",53.2086153846154,-11.2533846153846,333,2020-11-28,53.2100965250965,-11.2559381443299,4.1907201367162
2021,34,1,"VIIb_Deep",53.2086153846154,-11.2533846153846,322,2021-11-18,53.2100965250965,-11.2559381443299,3.73421290931748
2022,34,1,"VIIb_Deep",53.2086153846154,-11.2533846153846,341,2022-12-07,53.2100965250965,-11.2559381443299,1.64439510913062
2012,35,1,"VIIb_Deep",53.2653333333333,-10.9825,348,2012-12-13,53.2599034749035,-10.9818075601375,3.9905147743677
2013,35,1,"VIIb_Deep",53.2653333333333,-10.9825,329,2013-11-25,53.2599034749035,-10.9818075601375,2.16201150145003
2014,35,1,"VIIb_Deep",53.2653333333333,-10.9825,348,2014-12-14,53.2599034749035,-10.9818075601375,5.16320584413322
2015,35,0,"VIIb_Deep",53.2653333333333,-10.9825,326.5,2015-11-22,53.2599034749035,-10.9818075601375,NA
2016,35,0,"VIIb_Deep",53.2653333333333,-10.9825,342,2016-12-07,53.2599034749035,-10.9818075601375,4.11935570160419
2017,35,0,"VIIb_Deep",53.2653333333333,-10.9825,337,2017-12-03,53.2599034749035,-10.9818075601375,NA
2018,35,0,"VIIb_Deep",53.2653333333333,-10.9825,331.5,2018-11-27,53.2599034749035,-10.9818075601375,NA
2019,35,0,"VIIb_Deep",53.2653333333333,-10.9825,341,2019-12-07,53.2599034749035,-10.9818075601375,4.16340887194666
2020,35,1,"VIIb_Deep",53.30875,-10.91675,333,2020-11-28,53.3097104247104,-10.9070446735395,4.14735319440265
2021,35,1,"VIIb_Deep",53.2653333333333,-10.9825,320,2021-11-16,53.2599034749035,-10.9818075601375,4.70611175753069
2022,35,0,"VIIb_Deep",53.2653333333333,-10.9825,342,2022-12-08,53.2599034749035,-10.9818075601375,2.44796129213609
2012,36,0,"VIIb_Deep",52.8855333333333,-11.0556,331,2012-11-26,52.8863513513514,-11.0565704467354,3.85195117914093
2013,36,1,"VIIb_Deep",52.8855333333333,-11.0556,328,2013-11-24,52.8863513513514,-11.0565704467354,1.65659938719376
2014,36,1,"VIIb_Deep",52.8855333333333,-11.0556,348,2014-12-14,52.8863513513514,-11.0565704467354,4.99913401264129
2015,36,1,"VIIb_Deep",52.8855333333333,-11.0556,346,2015-12-12,52.8863513513514,-11.0565704467354,3.68410617281975
2016,36,1,"VIIb_Deep",52.8855333333333,-11.0556,340,2016-12-05,52.8863513513514,-11.0565704467354,1.58796106310475
2017,36,0,"VIIb_Deep",52.8855333333333,-11.0556,328,2017-11-24,52.8863513513514,-11.0565704467354,NA
2018,36,1,"VIIb_Deep",52.8855333333333,-11.0556,323,2018-11-19,52.8863513513514,-11.0565704467354,2.55671697693665
2019,36,0,"VIIb_Deep",52.8855333333333,-11.0556,342,2019-12-08,52.8863513513514,-11.0565704467354,NA
2020,36,1,"VIIb_Deep",52.8855333333333,-11.0556,329,2020-11-24,52.8863513513514,-11.0565704467354,3.82579622076246
2021,36,0,"VIIb_Deep",52.8855333333333,-11.0556,343,2021-12-09,52.8863513513514,-11.0565704467354,4.83709014906536
2022,36,0,"VIIb_Deep",52.8855333333333,-11.0556,326,2022-11-22,52.8863513513514,-11.0565704467354,NA
2012,37,1,"VIIb_Deep",52.7485833333333,-11.4996666666667,346,2012-12-11,52.7369305019305,-11.505147766323,3.55448762242561
2013,37,1,"VIIb_Deep",52.7485833333333,-11.4996666666667,328,2013-11-24,52.7369305019305,-11.505147766323,1.69742679713965
2014,37,1,"VIIb_Deep",52.7485833333333,-11.4996666666667,347,2014-12-13,52.7369305019305,-11.505147766323,4.4018272627101
2015,37,1,"VIIb_Deep",52.7485833333333,-11.4996666666667,346,2015-12-12,52.7369305019305,-11.505147766323,3.7549104573335
2016,37,1,"VIIb_Deep",52.7485833333333,-11.4996666666667,340,2016-12-05,52.7369305019305,-11.505147766323,1.76991773581894
2017,37,0,"VIIb_Deep",52.7485833333333,-11.4996666666667,322,2017-11-18,52.7369305019305,-11.505147766323,2.65504936848913
2018,37,1,"VIIb_Deep",52.7485833333333,-11.4996666666667,322,2018-11-18,52.7369305019305,-11.505147766323,4.45248500697348
2019,37,0,"VIIb_Deep",52.7485833333333,-11.4996666666667,340,2019-12-06,52.7369305019305,-11.505147766323,4.79780931660477
2020,37,0,"VIIb_Deep",52.7485833333333,-11.4996666666667,341,2020-12-06,52.7369305019305,-11.505147766323,3.21815534131096
2021,37,0,"VIIb_Deep",52.7485833333333,-11.4996666666667,348,2021-12-14,52.7369305019305,-11.505147766323,NA
2022,37,0,"VIIb_Deep",52.7485833333333,-11.4996666666667,342,2022-12-08,52.7369305019305,-11.505147766323,2.48339227295247
2012,38,1,"VIIb_Deep",52.7633076923077,-10.8938461538462,346,2012-12-11,52.761833976834,-10.8821237113402,3.13063634008093
2013,38,1,"VIIb_Deep",52.7633076923077,-10.8938461538462,328,2013-11-24,52.761833976834,-10.8821237113402,1.60290198101578
2014,38,0,"VIIb_Deep",52.7633076923077,-10.8938461538462,330,2014-11-26,52.761833976834,-10.8821237113402,3.23245498091515
2015,38,0,"VIIb_Deep",52.7633076923077,-10.8938461538462,323,2015-11-19,52.761833976834,-10.8821237113402,4.15846367278514
2016,38,1,"VIIb_Deep",52.7633076923077,-10.8938461538462,340,2016-12-05,52.761833976834,-10.8821237113402,1.52247470634447
2017,38,1,"VIIb_Deep",52.7633076923077,-10.8938461538462,311,2017-11-07,52.761833976834,-10.8821237113402,5.97709703232781
2018,38,1,"VIIb_Deep",52.7633076923077,-10.8938461538462,320,2018-11-16,52.761833976834,-10.8821237113402,4.3820300273883
2019,38,0,"VIIb_Deep",52.7633076923077,-10.8938461538462,338,2019-12-04,52.761833976834,-10.8821237113402,3.84597637361868
2020,38,0,"VIIb_Deep",52.7633076923077,-10.8938461538462,330,2020-11-25,52.761833976834,-10.8821237113402,4.74102041085794
2021,38,1,"VIIb_Deep",52.7633076923077,-10.8938461538462,321,2021-11-17,52.761833976834,-10.8821237113402,4.94511830077549
2022,38,0,"VIIb_Deep",52.7633076923077,-10.8938461538462,319,2022-11-15,52.761833976834,-10.8821237113402,4.68427066595814
2012,39,0,"VIIb_Medium",52.6575,-10.7253333333333,347,2012-12-12,52.6622200772201,-10.7325979381443,NA
2013,39,0,"VIIb_Medium",52.6575,-10.7253333333333,340,2013-12-06,52.6622200772201,-10.7325979381443,NA
2014,39,1,"VIIb_Medium",52.6575,-10.7253333333333,347,2014-12-13,52.6622200772201,-10.7325979381443,4.12906118430299
2015,39,0,"VIIb_Medium",52.6575,-10.7253333333333,329,2015-11-25,52.6622200772201,-10.7325979381443,4.88671494667246
2016,39,1,"VIIb_Medium",52.6575,-10.7253333333333,340,2016-12-05,52.6622200772201,-10.7325979381443,1.43595237399545
2017,39,0,"VIIb_Medium",52.6575,-10.7253333333333,340,2017-12-06,52.6622200772201,-10.7325979381443,3.94433260546662
2018,39,0,"VIIb_Medium",52.6575,-10.7253333333333,344,2018-12-10,52.6622200772201,-10.7325979381443,4.09955903235002
2019,39,1,"VIIb_Medium",52.6575,-10.7253333333333,344,2019-12-10,52.6622200772201,-10.7325979381443,5.60801778748199
2020,39,1,"VIIb_Medium",52.6575,-10.7253333333333,329,2020-11-24,52.6622200772201,-10.7325979381443,3.8010305775514
2021,39,0,"VIIb_Medium",52.6575,-10.7253333333333,340,2021-12-06,52.6622200772201,-10.7325979381443,NA
2022,39,0,"VIIb_Medium",52.6575,-10.7253333333333,344,2022-12-10,52.6622200772201,-10.7325979381443,2.23206750519466
2012,40,1,"VIIb_Coast",52.9231666666667,-9.71866666666667,347,2012-12-12,52.9112548262548,-9.71083848797251,NA
2013,40,1,"VIIb_Coast",52.9231666666667,-9.71866666666667,334,2013-11-30,52.9112548262548,-9.71083848797251,2.27406701957158
2014,40,0,"VIIb_Coast",52.9231666666667,-9.71866666666667,336,2014-12-02,52.9112548262548,-9.71083848797251,3.21128330820428
2015,40,0,"VIIb_Coast",52.9231666666667,-9.71866666666667,347,2015-12-13,52.9112548262548,-9.71083848797251,2.37443730016644
2016,40,0,"VIIb_Coast",52.9231666666667,-9.71866666666667,334,2016-11-29,52.9112548262548,-9.71083848797251,1.96084744152246
2017,40,0,"VIIb_Coast",52.9231666666667,-9.71866666666667,336,2017-12-02,52.9112548262548,-9.71083848797251,0.87914916802552
2018,40,0,"VIIb_Coast",52.9231666666667,-9.71866666666667,347,2018-12-13,52.9112548262548,-9.71083848797251,NA
2019,40,0,"VIIb_Coast",52.9231666666667,-9.71866666666667,334,2019-11-30,52.9112548262548,-9.71083848797251,1.13559568320597
2020,40,0,"VIIb_Coast",52.9231666666667,-9.71866666666667,336,2020-12-01,52.9112548262548,-9.71083848797251,2.14277297861364
2021,40,0,"VIIb_Coast",52.9231666666667,-9.71866666666667,347,2021-12-13,52.9112548262548,-9.71083848797251,4.18983957474537
2022,40,1,"VIIb_Coast",52.9231666666667,-9.71866666666667,336,2022-12-02,52.9112548262548,-9.71083848797251,3.41159451166697
2012,41,0,"VIIb_Medium",52.9529,-9.9609,320,2012-11-15,52.9610617760618,-9.96004810996564,NA
2013,41,0,"VIIb_Medium",52.9529,-9.9609,341,2013-12-07,52.9610617760618,-9.96004810996564,NA
2014,41,0,"VIIb_Medium",52.9529,-9.9609,344,2014-12-10,52.9610617760618,-9.96004810996564,NA
2015,41,1,"VIIb_Medium",52.9529,-9.9609,320,2015-11-16,52.9610617760618,-9.96004810996564,4.73727327649138
2016,41,1,"VIIb_Medium",52.9529,-9.9609,341,2016-12-06,52.9610617760618,-9.96004810996564,2.05252065632348
2017,41,0,"VIIb_Medium",52.9529,-9.9609,320,2017-11-16,52.9610617760618,-9.96004810996564,NA
2018,41,0,"VIIb_Medium",52.9529,-9.9609,341,2018-12-07,52.9610617760618,-9.96004810996564,6.47091913282304
2019,41,1,"VIIb_Medium",52.9529,-9.9609,346,2019-12-12,52.9610617760618,-9.96004810996564,5.46949760826293
2020,41,1,"VIIb_Medium",52.9529,-9.9609,331,2020-11-26,52.9610617760618,-9.96004810996564,2.9338762644531
2021,41,1,"VIIb_Medium",52.9529,-9.9609,320,2021-11-16,52.9610617760618,-9.96004810996564,4.28788158301824
2022,41,0,"VIIb_Medium",52.9529,-9.9609,320,2022-11-16,52.9610617760618,-9.96004810996564,4.03320877198947
2012,42,1,"VIIb_Coast",53.1173333333333,-9.925,347,2012-12-12,53.1104826254826,-9.93512714776632,NA
2013,42,1,"VIIb_Coast",53.1173333333333,-9.925,334,2013-11-30,53.1104826254826,-9.93512714776632,2.28370692635818
2014,42,1,"VIIb_Coast",53.1173333333333,-9.925,349,2014-12-15,53.1104826254826,-9.93512714776632,3.65696909213913
2015,42,0,"VIIb_Coast",53.1173333333333,-9.925,321,2015-11-17,53.1104826254826,-9.93512714776632,4.82292125943807
2016,42,0,"VIIb_Coast",53.1173333333333,-9.925,319,2016-11-14,53.1104826254826,-9.93512714776632,NA
2017,42,0,"VIIb_Coast",53.1173333333333,-9.925,343,2017-12-09,53.1104826254826,-9.93512714776632,NA
2018,42,1,"VIIb_Coast",53.1173333333333,-9.925,320,2018-11-16,53.1104826254826,-9.93512714776632,3.76799743925886
2019,42,0,"VIIb_Coast",53.1173333333333,-9.925,343,2019-12-09,53.1104826254826,-9.93512714776632,6.12917681430157
2020,42,0,"VIIb_Coast",53.1173333333333,-9.925,321,2020-11-16,53.1104826254826,-9.93512714776632,4.48507633732062
2021,42,0,"VIIb_Coast",53.1173333333333,-9.925,319,2021-11-15,53.1104826254826,-9.93512714776632,3.48540983304896
2022,42,1,"VIIb_Coast",53.1173333333333,-9.925,319,2022-11-15,53.1104826254826,-9.93512714776632,4.07911995072373
2012,43,1,"VIIb_Coast",53.0392727272727,-9.68454545454545,351,2012-12-16,53.0357722007722,-9.6859175257732,4.57041706676195
2013,43,1,"VIIb_Coast",53.0392727272727,-9.68454545454545,334,2013-11-30,53.0357722007722,-9.6859175257732,1.91749572975894
2014,43,0,"VIIb_Coast",53.0392727272727,-9.68454545454545,320,2014-11-16,53.0357722007722,-9.6859175257732,2.47258748129152
2015,43,1,"VIIb_Coast",53.0392727272727,-9.68454545454545,320,2015-11-16,53.0357722007722,-9.6859175257732,4.14496873842086
2016,43,1,"VIIb_Coast",53.0392727272727,-9.68454545454545,341,2016-12-06,53.0357722007722,-9.6859175257732,1.78388245428402
2017,43,0,"VIIb_Coast",53.0392727272727,-9.68454545454545,334,2017-11-30,53.0357722007722,-9.6859175257732,1.06658854206491
2018,43,0,"VIIb_Coast",53.0392727272727,-9.68454545454545,320,2018-11-16,53.0357722007722,-9.6859175257732,3.44693311104528
2019,43,0,"VIIb_Coast",53.0392727272727,-9.68454545454545,341,2019-12-07,53.0357722007722,-9.6859175257732,3.36689728091643
2020,43,0,"VIIb_Coast",53.0392727272727,-9.68454545454545,351,2020-12-16,53.0357722007722,-9.6859175257732,NA
2021,43,0,"VIIb_Coast",53.0392727272727,-9.68454545454545,334,2021-11-30,53.0357722007722,-9.6859175257732,2.03016540968108
2022,43,0,"VIIb_Coast",53.0392727272727,-9.68454545454545,320,2022-11-16,53.0357722007722,-9.6859175257732,3.56795017427884
2012,45,1,"VIIb_Coast",52.7819411764706,-9.61911764705882,321,2012-11-16,52.7867374517375,-9.61115463917526,2.19701432241921
2013,45,1,"VIIb_Coast",52.7819411764706,-9.61911764705882,302,2013-10-29,52.7867374517375,-9.61115463917526,3.27717077979012
2014,45,1,"VIIb_Coast",52.7819411764706,-9.61911764705882,350,2014-12-16,52.7867374517375,-9.61115463917526,2.51116129521718
2015,45,0,"VIIb_Coast",52.7819411764706,-9.61911764705882,330,2015-11-26,52.7867374517375,-9.61115463917526,2.78222055216114
2016,45,1,"VIIb_Coast",52.7819411764706,-9.61911764705882,342,2016-12-07,52.7867374517375,-9.61115463917526,2.36224130642817
2017,45,1,"VIIb_Coast",52.7819411764706,-9.61911764705882,310,2017-11-06,52.7867374517375,-9.61115463917526,3.01325717368597
2018,45,1,"VIIb_Coast",52.7819411764706,-9.61911764705882,321,2018-11-17,52.7867374517375,-9.61115463917526,3.47388737634029
2019,45,1,"VIIb_Coast",52.7819411764706,-9.61911764705882,338,2019-12-04,52.7867374517375,-9.61115463917526,3.08340784973084
2020,45,1,"VIIb_Coast",52.7819411764706,-9.61911764705882,331,2020-11-26,52.7867374517375,-9.61115463917526,2.59457377714558
2021,45,0,"VIIb_Coast",52.7819411764706,-9.61911764705882,316,2021-11-12,52.7867374517375,-9.61115463917526,5.38480456308924
2022,45,1,"VIIb_Coast",52.7819411764706,-9.61911764705882,340,2022-12-06,52.7867374517375,-9.61115463917526,0.575348350928283
2012,46,1,"VIIb_Medium",52.5391666666667,-10.3253333333333,321,2012-11-16,52.5377027027027,-10.3338625429553,2.48302243221699
2013,46,1,"VIIb_Medium",52.5391666666667,-10.3253333333333,302,2013-10-29,52.5377027027027,-10.3338625429553,3.870326070074
2014,46,0,"VIIb_Medium",52.5391666666667,-10.3253333333333,340,2014-12-06,52.5377027027027,-10.3338625429553,NA
2015,46,0,"VIIb_Medium",52.5391666666667,-10.3253333333333,331,2015-11-27,52.5377027027027,-10.3338625429553,4.53032823789431
2016,46,1,"VIIb_Medium",52.5391666666667,-10.3253333333333,342,2016-12-07,52.5377027027027,-10.3338625429553,3.53004534204935
2017,46,0,"VIIb_Medium",52.5391666666667,-10.3253333333333,312,2017-11-08,52.5377027027027,-10.3338625429553,4.59935332472846
2018,46,0,"VIIb_Medium",52.5391666666667,-10.3253333333333,316,2018-11-12,52.5377027027027,-10.3338625429553,4.4278774173284
2019,46,0,"VIIb_Medium",52.5391666666667,-10.3253333333333,340,2019-12-06,52.5377027027027,-10.3338625429553,4.57317355886632
2020,46,1,"VIIb_Medium",52.5391666666667,-10.3253333333333,329,2020-11-24,52.5377027027027,-10.3338625429553,3.65932695082679
2021,46,1,"VIIb_Medium",52.5391666666667,-10.3253333333333,321,2021-11-17,52.5377027027027,-10.3338625429553,4.70168380273687
2022,46,0,"VIIb_Medium",52.5391666666667,-10.3253333333333,312,2022-11-08,52.5377027027027,-10.3338625429553,3.77651604110777
2012,47,1,"VIIb_Medium",52.5832857142857,-10.0831428571429,321,2012-11-16,52.5875096525097,-10.0846529209622,2.40565225977894
2013,47,1,"VIIb_Medium",52.5832857142857,-10.0831428571429,302,2013-10-29,52.5875096525097,-10.0846529209622,3.74017535011116
2014,47,1,"VIIb_Medium",52.5832857142857,-10.0831428571429,350,2014-12-16,52.5875096525097,-10.0846529209622,3.17143207886572
2015,47,0,"VIIb_Medium",52.5832857142857,-10.0831428571429,321,2015-11-17,52.5875096525097,-10.0846529209622,5.29465873797577
2016,47,0,"VIIb_Medium",52.5832857142857,-10.0831428571429,322,2016-11-17,52.5875096525097,-10.0846529209622,6.49280969952566
2017,47,1,"VIIb_Medium",52.5832857142857,-10.0831428571429,311,2017-11-07,52.5875096525097,-10.0846529209622,5.4773077786274
2018,47,1,"VIIb_Medium",52.5832857142857,-10.0831428571429,321,2018-11-17,52.5875096525097,-10.0846529209622,4.10544687468563
2019,47,1,"VIIb_Medium",52.5832857142857,-10.0831428571429,337,2019-12-03,52.5875096525097,-10.0846529209622,3.10704709745773
2020,47,0,"VIIb_Medium",52.5832857142857,-10.0831428571429,318,2020-11-13,52.5875096525097,-10.0846529209622,5.41498213340493
2021,47,1,"VIIb_Medium",52.5832857142857,-10.0831428571429,321,2021-11-17,52.5875096525097,-10.0846529209622,4.61388479461058
2022,47,1,"VIIb_Medium",52.5832857142857,-10.0831428571429,340,2022-12-06,52.5875096525097,-10.0846529209622,1.1102436005358
2012,48,1,"VIIj_Deep",52.1825,-11.3493571428571,344,2012-12-09,52.1890540540541,-11.3556219931271,1.67793385792045
2013,48,1,"VIIj_Deep",52.1825,-11.3493571428571,326,2013-11-22,52.1890540540541,-11.3556219931271,2.87008368627598
2014,48,0,"VIIj_Deep",52.1825,-11.3493571428571,330,2014-11-26,52.1890540540541,-11.3556219931271,3.26968797607566
2015,48,1,"VIIj_Deep",52.1825,-11.3493571428571,345,2015-12-11,52.1890540540541,-11.3556219931271,5.07682798107622
2016,48,0,"VIIj_Deep",52.1825,-11.3493571428571,314,2016-11-09,52.1890540540541,-11.3556219931271,NA
2017,48,1,"VIIj_Deep",52.1825,-11.3493571428571,312,2017-11-08,52.1890540540541,-11.3556219931271,4.80729296050616
2018,48,0,"VIIj_Deep",52.1825,-11.3493571428571,324,2018-11-20,52.1890540540541,-11.3556219931271,NA
2019,48,1,"VIIj_Deep",52.1825,-11.3493571428571,321,2019-11-17,52.1890540540541,-11.3556219931271,4.00003785631711
2020,48,1,"VIIj_Deep",52.1825,-11.3493571428571,309,2020-11-04,52.1890540540541,-11.3556219931271,3.97723910537271
2021,48,1,"VIIj_Deep",52.1825,-11.3493571428571,324,2021-11-20,52.1890540540541,-11.3556219931271,2.63164728502141
2022,48,1,"VIIj_Deep",52.1825,-11.3493571428571,336,2022-12-02,52.1890540540541,-11.3556219931271,4.1113040276488
2012,49,1,"VIIj_Deep",52.0513333333333,-11.1767777777778,344,2012-12-09,52.0396332046332,-11.181175257732,1.67025243401342
2013,49,1,"VIIj_Deep",52.0513333333333,-11.1767777777778,322,2013-11-18,52.0396332046332,-11.181175257732,2.85556094957436
2014,49,1,"VIIj_Deep",52.0513333333333,-11.1767777777778,324,2014-11-20,52.0396332046332,-11.181175257732,2.50970684707072
2015,49,0,"VIIj_Deep",52.0513333333333,-11.1767777777778,328,2015-11-24,52.0396332046332,-11.181175257732,4.63973811237122
2016,49,1,"VIIj_Deep",52.0513333333333,-11.1767777777778,333,2016-11-28,52.0396332046332,-11.181175257732,2.81460128086664
2017,49,0,"VIIj_Deep",52.0513333333333,-11.1767777777778,323.5,2017-11-19,52.0396332046332,-11.181175257732,NA
2018,49,0,"VIIj_Deep",52.0513333333333,-11.1767777777778,328,2018-11-24,52.0396332046332,-11.181175257732,1.25511740255155
2019,49,0,"VIIj_Deep",52.0513333333333,-11.1767777777778,334.5,2019-11-30,52.0396332046332,-11.181175257732,NA
2020,49,0,"VIIj_Deep",52.0513333333333,-11.1767777777778,326.5,2020-11-21,52.0396332046332,-11.181175257732,NA
2021,49,0,"VIIj_Deep",52.0513333333333,-11.1767777777778,332.5,2021-11-28,52.0396332046332,-11.181175257732,NA
2022,49,1,"VIIj_Deep",52.0223333333333,-11.122,323,2022-11-19,52.0147297297297,-11.1313333333333,4.03834074688096
2012,52,0,"VIIj_Medium",51.843875,-10.764875,323,2012-11-18,51.8404054054054,-10.7575189003436,4.25517551848102
